FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Label
image-330,31,136,210,555,1073,11.666666666666666,
image-330,32,37,210,552,1098,12.166666666666666,
image-330,33,63,556,220,1148,12,
image-331,0,1165,32,736,45,10.666666666666666,
image-331,1,1164,117,125,49,10.528301886792454,
image-331,2,1057,212,550,103,12.111111111111112,
image-331,3,1058,559,215,153,13,
image-331,4,1013,44,653,199,10.3,
image-331,5,1011,273,266,201,11.6,
image-331,6,936,285,274,229,10.773737373737374,
image-331,7,891,45,654,321,10.1,
image-331,8,790,214,546,321,12.133333333333333,
image-331,9,865,560,215,320,12,
image-331,10,789,562,212,422,13,
image-331,11,743,46,653,470,10.1,
image-331,12,742,330,317,470,10.55952380952381,
image-331,13,524,215,527,508,12.075,
image-331,14,474,218,546,712,11.833333333333332,
image-331,15,448,220,544,762,12,
image-331,16,702,568,33,508,10.473684210526315,
image-331,17,678,563,210,534,13.5,
image-331,18,498,565,209,687,12.75,
image-331,19,449,564,210,737,12.75,
image-331,20,575,593,33,586,10.277248677248677,
image-331,21,474,633,37,715,11.457070707070706,
image-331,22,403,50,653,810,9.7,
image-331,23,376,290,265,811,10.701086956521738,
image-331,24,337,221,543,874,12,
image-331,25,312,220,544,898,12,
image-331,26,312,566,211,874,11.5,
image-331,27,266,52,594,948,9.625,
image-331,28,240,274,253,949,10.368055555555555,
image-331,29,184,291,264,1003,10.422348484848484,
image-331,30,145,222,542,1067,12,
image-331,31,145,567,205,1066,14,
image-331,32,94,219,541,1091,12.666666666666668,
image-331,33,94,567,48,1091,12.966666666666667,
image-331,34,68,655,95,1148,10,
image-331,35,42,221,541,1169,12.666666666666666,
image-332,0,1177,98,43,33,10.827272727272728,
image-332,1,1117,281,289,93,11.5,
image-332,2,1093,321,330,123,9.933333333333334,
image-332,3,916,205,557,143,11.523809523809524,
image-332,4,1042,549,58,144,13.458333333333334,
image-332,5,916,550,222,292,14,
image-332,6,1031,645,107,185,9.6,
image-332,7,991,568,46,222,10.333333333333334,
image-332,8,953,612,52,256,11.333333333333334,
image-332,9,929,651,98,287,10.2,
image-332,10,867,41,662,346,9.7,
image-332,11,763,205,557,345,11.8,
image-332,12,839,307,306,322,11.3,
image-332,13,816,379,412,402,9,
image-332,14,790,380,411,428,9,
image-332,15,766,380,413,454,7,
image-332,16,764,447,303,396,11.833333333333334,
image-332,17,863,552,54,347,11.75,
image-332,18,813,553,221,398,13,
image-332,19,827,640,63,369,8.729166666666668,
image-332,20,807,636,68,408,8.727272727272727,
image-332,21,768,650,74,431,8.847222222222221,
image-332,22,740,40,662,473,9.8,
image-332,23,738,328,324,477,10.571428571428571,
image-332,24,409,208,546,498,12,
image-332,25,686,556,196,524,12,
image-332,26,662,556,219,549,12.5,
image-332,27,637,556,217,574,13.5,
image-332,28,537,560,48,649,11.722222222222221,
image-332,29,486,559,216,725,12.5,
image-332,30,384,46,656,828,9.8,
image-332,31,383,269,289,830,10.521739130434783,
image-332,32,357,339,335,859,10.5,
image-332,33,333,212,552,878,12,
image-332,34,333,560,217,878,11.5,
image-332,35,308,47,603,905,9.375,
image-332,36,256,277,272,907,10.264444444444443,
image-332,37,231,348,338,985,10.363636363636363,
image-332,38,78,213,547,1005,12.055555555555557,
image-332,39,54,216,547,1157,12.333333333333334,
image-332,40,154,562,215,1056,11.5,
image-332,41,53,560,215,1131,12,
image-332,42,206,581,34,1008,10.277777777777779,
image-332,43,106,625,39,1084,10.966666666666667,
image-333,0,1170,41,728,41,10.333333333333334,
image-333,1,1168,125,117,45,10.528301886792454,
image-333,2,1108,55,647,105,9.8,
image-333,3,1109,341,311,104,10.571428571428571,
image-333,4,727,219,540,128,12.222222222222223,
image-333,5,1061,568,210,152,11,
image-333,6,983,567,210,227,11.5,
image-333,7,932,567,209,278,12,
image-333,8,892,632,39,297,10.075,
image-333,9,686,50,652,526,9.8,
image-333,10,687,340,316,525,10.285714285714286,
image-333,11,449,220,526,560,11.525925925925925,
image-333,12,579,570,207,633,11.5,
image-333,13,502,568,208,709,12,
image-333,14,538,627,41,652,10.2,
image-333,15,412,50,652,801,9.8,
image-333,16,387,289,265,800,10.570048309178745,
image-333,17,109,220,540,850,11.84848484848485,
image-333,18,339,567,35,848,11.583333333333334,
image-333,19,262,568,206,946,13,
image-333,20,213,566,205,991,14.5,
image-333,21,198,626,40,991,10.583333333333332,
image-333,22,32,79,497,1153,10.736842105263158,
image-334,0,1170,116,101,43,10.6,
image-334,1,1172,741,27,39,10.666666666666666,
image-334,2,1111,53,653,103,9.4,
image-334,3,1109,337,323,103,10,
image-334,4,852,214,546,131,11.766666666666666,
image-334,5,977,560,211,233,14.5,
image-334,6,927,560,213,281,13.5,
image-334,7,876,562,215,333,11.5,
image-334,8,850,560,215,356,12.5,
image-334,9,928,617,49,261,10.883333333333333,
image-334,10,801,214,550,385,11.666666666666668,
image-334,11,800,555,216,406,14.5,
image-334,12,761,47,655,452,9.8,
image-334,13,760,335,322,453,10.214285714285714,
image-334,14,730,210,552,480,12.666666666666666,
image-334,15,730,559,216,481,12.5,
image-334,16,578,210,550,505,11.777777777777777,
image-334,17,703,557,49,505,11.458333333333332,
image-334,18,653,558,216,530,12.5,
image-334,19,678,656,91,538,10.6,
image-334,20,627,582,39,585,10.529411764705882,
image-334,21,578,578,41,635,10.055555555555555,
image-334,22,554,212,553,657,11.666666666666666,
image-334,23,70,30,36,710,12.24315177537158,
image-334,24,42,32,44,1169,12.066666666666666,
image-335,0,1170,25,127,38,11.625786163522012,
image-335,1,803,29,35,106,12.720714825146535,
image-335,2,711,33,39,442,12.208219409866828,
image-335,3,529,33,34,527,12.770955618386594,
image-335,4,498,78,40,712,13.372549019607844,
image-335,5,468,38,31,745,12.183333333333334,
image-335,6,42,36,29,769,12.445053900483392,
image-336,0,1166,109,35,42,10.633333333333333,
image-336,1,1103,39,37,109,12.066666666666666,
image-336,2,768,36,33,139,12.527257263035274,
image-336,3,404,31,33,469,12.505491316387015,
image-336,4,342,31,35,841,10.394584760273972,
image-336,5,317,32,587,897,10.647058823529411,
image-336,6,292,524,229,922,9.4,
image-336,7,270,70,684,945,9.2,
image-336,8,271,183,546,945,8.875,
image-336,9,271,492,205,945,8.583333333333334,
image-336,10,272,640,79,944,9,
image-336,11,250,503,211,963,7.818181818181818,
image-336,12,227,34,658,985,9.818181818181818,
image-336,13,224,212,553,984,11.666666666666666,
image-336,14,202,208,555,1009,12.333333333333334,
image-336,15,177,208,555,1034,12.333333333333334,
image-336,16,146,35,655,1064,10,
image-336,17,144,284,286,1068,10.952380952380953,
image-336,18,91,209,554,1093,12,
image-336,19,40,208,555,1145,12.333333333333334,
image-337,0,1174,35,729,34,12,
image-337,1,1175,125,117,37,10.528301886792454,
image-337,2,1092,219,545,95,11.5,
image-337,3,1091,613,58,121,10.75,
image-337,4,1066,220,544,144,12,
image-337,5,1065,633,80,149,10.875,
image-337,6,1010,38,647,202,10.454545454545455,
image-337,7,1010,301,275,202,10.666666666666666,
image-337,8,984,373,354,231,10.428571428571429,
image-337,9,909,39,651,303,10,
image-337,10,909,220,544,302,12,
image-337,11,883,220,543,323,12.333333333333334,
image-337,12,833,39,651,378,10,
image-337,13,833,287,271,379,11,
image-337,14,797,219,545,412,12,
image-337,15,722,216,545,437,12.222222222222221,
image-337,16,670,219,544,514,12,
image-337,17,647,217,545,564,12.666666666666666,
image-337,18,591,37,651,620,10.181818181818182,
image-337,19,590,302,277,621,10.523809523809524,
image-337,20,565,373,358,651,9.857142857142858,
image-337,21,491,39,650,720,10.090909090909092,
image-337,22,490,220,544,721,12,
image-337,23,466,220,544,746,12,
image-337,24,410,39,650,801,10.090909090909092,
image-337,25,408,295,275,806,10.952380952380953,
image-337,26,248,219,542,838,12.111111111111109,
image-337,27,296,617,53,889,10.666666666666668,
image-337,28,198,39,653,1014,9.818181818181818,
image-337,29,196,304,279,1015,10.333333333333334,
image-337,30,171,374,353,1045,10.428571428571429,
image-337,31,96,38,648,1115,10.363636363636363,
image-337,32,97,224,542,1114,11.333333333333334,
image-337,33,45,221,541,1140,12.333333333333332,
image-338,0,1165,104,112,47,10.618181818181819,
image-338,1,1169,727,27,43,11.5,
image-338,2,1106,29,656,106,10.454545454545455,
image-338,3,1105,279,279,105,11,
image-338,4,882,209,551,152,12.041666666666666,
image-338,5,836,30,662,375,9.818181818181818,
image-338,6,836,291,289,377,10.476190476190476,
image-338,7,810,362,362,405,10.857142857142858,
image-338,8,786,32,660,424,9.818181818181818,
image-338,9,784,261,256,428,10.884615384615385,
image-338,10,760,366,376,456,9.666666666666666,
image-338,11,712,360,433,509,7,
image-338,12,712,584,209,509,7,
image-338,13,680,35,661,530,9.454545454545455,
image-338,14,654,208,554,531,12,
image-338,15,652,555,219,559,13,
image-338,16,575,35,655,637,10,
image-338,17,523,212,549,636,12.222222222222221,
image-338,18,522,560,218,690,11,
image-338,19,474,35,655,737,10,
image-338,20,472,288,282,741,10.952380952380953,
image-338,21,250,210,526,783,11.599999999999998,
image-338,22,373,600,46,838,11,
image-338,23,299,595,34,866,10.518055555555556,
image-338,24,273,602,66,942,11,
image-338,25,205,44,647,1006,9.909090909090908,
image-338,26,204,296,282,1007,10.357142857142858,
image-338,27,178,367,358,1038,10.714285714285714,
image-338,28,93,53,653,1119,9.4,
image-338,29,93,217,548,1118,11.666666666666666,
image-338,30,67,217,548,1144,11.666666666666666,
image-338,31,42,218,546,1169,12,
image-339,0,1170,35,734,42,10.333333333333334,
image-339,1,1167,119,123,45,11.16,
image-339,2,1108,47,652,104,10.1,
image-339,3,1107,287,277,103,11.295454545454547,
image-339,4,906,215,547,128,11.958333333333334,
image-339,5,1007,611,60,205,10.75,
image-339,6,981,634,84,235,10.25,
image-339,7,880,45,657,334,9.8,
image-339,8,880,300,285,332,10.238095238095237,
image-339,9,853,370,357,361,10.428571428571429,
image-339,10,809,47,656,404,9.7,
image-339,11,783,216,546,402,12.5,
image-339,12,759,45,657,455,9.8,
image-339,13,758,293,277,456,10.952380952380953,
image-339,14,556,213,548,479,11.833333333333332,
image-339,15,657,597,34,553,11.464285714285715,
image-339,16,634,627,53,582,10,
image-339,17,606,648,75,610,9.625,
image-339,18,530,45,657,682,9.8,
image-339,19,530,296,282,681,10.571428571428571,
image-339,20,504,372,356,711,10.285714285714286,
image-339,21,454,45,653,732,9.95,
image-339,22,456,226,552,757,11,
image-339,23,479,319,308,734,10.8125,
image-339,24,409,46,656,802,9.8,
image-339,25,409,214,548,801,12.666666666666666,
image-339,26,363,46,656,849,9.8,
image-339,27,363,214,550,845,12,
image-339,28,317,46,656,895,9.8,
image-339,29,267,215,547,893,11.888888888888888,
image-339,30,242,44,654,970,10.2,
image-339,31,241,288,279,973,11.095238095238095,
image-339,32,40,214,524,994,11.975,
image-339,33,167,614,56,1045,10.833333333333334,
image-339,34,142,635,79,1073,10.75,
image-340,0,1189,103,114,25,10.6,
image-340,1,1193,732,36,18,10.666666666666666,
image-340,2,1134,38,666,77,9.6,
image-340,3,1135,309,274,76,10.333333333333334,
image-340,4,1110,364,360,105,10.857142857142858,
image-340,5,1089,423,350,128,9,
image-340,6,1064,39,663,148,9.8,
image-340,7,1013,213,547,145,12.444444444444445,
image-340,8,987,34,669,226,9.7,
image-340,9,987,317,247,224,10.727272727272727,
image-340,10,784,210,551,249,12.041666666666668,
image-340,11,758,36,670,456,9.4,
image-340,12,759,286,207,454,10.741379310344827,
image-340,13,736,413,373,481,4.666666666666667,
image-340,14,713,36,670,501,9.4,
image-340,15,687,213,549,498,12,
image-340,16,662,37,660,551,10.3,
image-340,17,662,324,253,552,10.619047619047619,
image-340,18,458,213,546,574,12.083333333333334,
image-340,19,561,631,40,652,10.75,
image-340,20,536,650,65,679,10.625,
image-340,21,434,31,665,779,10.4,
image-340,22,433,289,208,778,10.448275862068966,
image-340,23,388,33,666,824,10.1,
image-340,24,336,210,552,823,12.111111111111109,
image-340,25,311,34,668,902,9.8,
image-340,26,311,306,243,901,10.458333333333334,
image-340,27,260,214,549,926,11.666666666666668,
image-340,28,235,35,667,977,9.8,
image-340,29,235,215,552,975,11,
image-340,30,208,36,663,1002,10.1,
image-340,31,209,213,551,1000,12,
image-340,32,158,34,666,1029,9.75,
image-340,33,158,214,552,1026,11.416666666666668,
image-340,34,132,38,664,1079,9.8,
image-340,35,134,223,554,1077,11.5,
image-340,36,70,36,36,1113,10.060584092792046,
image-340,37,45,38,563,1169,11.055555555555555,
image-340,38,19,94,407,1194,9.34375,
image-341,0,1173,30,737,38,11,
image-341,1,1171,120,122,42,10.528301886792454,
image-341,2,954,31,38,103,12.62999430537978,
image-341,3,133,34,29,289,12.50213356102066,
image-341,4,41,39,25,1111,12.060399412575784,
image-342,0,1186,104,38,22,10.8,
image-342,1,725,31,35,91,12.481410705774211,
image-342,2,632,31,39,518,12.231182795698926,
image-342,3,572,38,27,608,12.349007765314926,
image-342,4,542,34,40,670,12.517241379310345,
image-342,5,54,31,33,700,12.397069812923153,
image-342,6,20,92,674,1190,11.333333333333334,
image-343,0,1171,31,121,38,11.264150943396228,
image-343,1,921,31,33,104,12.201844427684941,
image-343,2,890,72,40,316,12.50909090909091,
image-343,3,435,31,33,351,12.405570482276586,
image-343,4,373,39,34,806,12.183333333333334,
image-343,5,342,37,490,869,13,
image-343,6,38,35,27,896,12.621360396581151,
image-344,0,1170,109,35,38,10.8,
image-344,1,833,36,31,105,12.189608753018467,
image-344,2,804,36,635,409,11.727272727272727,
image-344,3,774,72,431,436,11.88,
image-344,4,691,32,32,467,10.520805119176599,
image-344,5,667,504,249,550,9.4,
image-344,6,645,79,674,570,9.4,
image-344,7,646,166,565,570,8.625,
image-344,8,626,476,218,571,8.598484848484848,
image-344,9,646,664,55,569,9,
image-344,10,601,37,655,610,9.818181818181818,
image-344,11,577,184,579,609,12.166666666666668,
image-344,12,602,521,258,610,10.5,
image-344,13,551,182,581,658,12.333333333333334,
image-344,14,550,518,256,659,13,
image-344,15,495,37,655,717,9.818181818181818,
image-344,16,420,181,580,715,11.833333333333334,
image-344,17,421,517,256,715,11.375,
image-344,18,394,35,657,818,9.818181818181818,
image-344,19,393,237,295,819,10.72,
image-344,20,316,223,284,848,10.261083743842365,
image-344,21,291,239,313,920,10.333333333333334,
image-344,22,37,180,582,945,11.533333333333333,
image-344,23,242,515,262,970,11.5,
image-344,24,216,517,260,995,11.5,
image-344,25,89,514,260,1122,13,
image-344,26,240,580,78,946,10.571428571428571,
image-344,27,164,592,98,1050,10,
image-345,0,1174,34,120,35,11.58,
image-345,1,1089,189,577,97,11.166666666666668,
image-345,2,1114,523,252,96,12.5,
image-345,3,1064,189,577,149,11.333333333333334,
image-345,4,1064,522,254,146,12,
image-345,5,1007,38,652,205,10,
image-345,6,1009,190,576,202,11.333333333333334,
image-345,7,952,37,652,258,10.090909090909092,
image-345,8,927,188,576,258,11.5,
image-345,9,891,34,649,321,10.636363636363637,
image-345,10,765,220,274,320,10.270132275132275,
image-345,11,730,188,576,482,12,
image-345,12,627,187,576,507,11.75,
image-345,13,705,521,251,479,13,
image-345,14,653,525,251,557,12,
image-345,15,592,36,649,619,10.454545454545455,
image-345,16,591,229,285,621,10.214285714285714,
image-345,17,567,242,309,648,10.826086956521738,
image-345,18,532,189,578,678,11,
image-345,19,532,570,54,681,11,
image-345,20,457,187,578,703,11.222222222222221,
image-345,21,507,524,253,703,11.5,
image-345,22,507,605,88,705,9.727272727272727,
image-345,23,431,525,63,753,11.88888888888889,
image-345,24,374,37,651,838,10.181818181818182,
image-345,25,350,185,577,835,11.5,
image-345,26,351,519,255,858,13,
image-345,27,351,629,114,862,11.4,
image-345,28,293,39,653,919,9.818181818181818,
image-345,29,269,186,576,918,12,
image-345,30,271,520,251,914,13.25,
image-345,31,270,631,115,944,10.8,
image-345,32,244,288,333,969,10.529411764705882,
image-345,33,217,40,652,994,9.818181818181818,
image-345,34,192,187,576,993,12,
image-345,35,217,524,249,990,13.5,
image-345,36,169,588,75,1020,10.708333333333332,
image-345,37,141,187,577,1069,12,
image-345,38,143,525,251,1067,12,
image-345,39,85,39,653,1127,9.818181818181818,
image-345,40,85,188,576,1126,12,
image-345,41,35,188,576,1151,11.666666666666668,
image-345,42,60,524,252,1149,12,
image-345,43,62,595,82,1152,10.25,
image-346,0,1172,103,114,40,10.6,
image-346,1,1174,728,35,38,12.333333333333334,
image-346,2,1113,34,657,98,9.909090909090908,
image-346,3,1113,249,311,99,10.434782608695652,
image-346,4,1088,234,289,125,10.653846153846153,
image-346,5,1037,247,317,153,10.22567287784679,
image-346,6,936,189,584,199,12.625,
image-346,7,883,192,377,301,10.685185185185185,
image-346,8,1010,519,58,199,11.15,
image-346,9,936,514,260,273,13,
image-346,10,984,588,101,230,11.1,
image-346,11,884,578,65,255,10.855677655677656,
image-346,12,859,599,91,354,10,
image-346,13,816,192,583,392,12.5,
image-346,14,514,189,581,417,12.708333333333334,
image-346,15,792,520,75,390,11.588068181818182,
image-346,16,641,518,259,569,11.5,
image-346,17,717,577,78,497,11.153846153846153,
image-346,18,640,598,92,572,10,
image-346,19,615,576,75,599,11.461538461538462,
image-346,20,563,603,85,649,10.181818181818182,
image-346,21,539,582,67,672,11.615384615384615,
image-346,22,458,36,656,753,9.818181818181818,
image-346,23,460,193,582,752,12.5,
image-346,24,460,617,116,753,12.3,
image-346,25,393,33,657,817,10,
image-346,26,367,183,581,818,12,
image-346,27,394,618,116,820,11.8,
image-346,28,300,37,651,910,10.181818181818182,
image-346,29,251,36,656,961,9.818181818181818,
image-346,30,197,183,580,910,12.633333333333335,
image-346,31,176,193,581,1030,13,
image-346,32,277,617,117,935,12.25,
image-346,33,200,563,54,1012,10.166666666666666,
image-346,34,149,606,77,1040,10.603896103896105,
image-346,35,124,183,580,1088,12.333333333333334,
image-346,36,38,36,36,1140,12.723196881091617,
image-347,0,1171,30,122,38,11.59748427672956,
image-347,1,1045,36,32,101,12.751667242819693,
image-347,2,1015,39,541,197,12.222222222222221,
